url,keywords,hits,total,status,assigned_to,notes,last_updated
https://www.niras.dk/nyheder/aarsresultat-2024/,"bæredygtig*, grøn, grønne",8,8,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/lego-koncernen-tager-foerste-spadestik-paa-innovation-campus-nyt-hjem-for-produktdesignere/,"bæredygtig*, grønne",3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/lidls-nye-hovedkontor-faar-dgnb-platin/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/niras-byggeri-ansaetter-ny-afdelingschef-i-region-syd-der-skal-videreudvikle-baade-marked-og-medarbejdere/,grøn,4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/hattrick-niras-vinder-tre-store-rammeaftaler-for-boligselskabet-kab/,klimavenlig,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/niras-aabner-nyt-kontor-i-soenderborg/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/studerende-fra-hele-verden-paa-besoeg-i-aarhus/,bæredygtig*,5,5,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/niras-deltager-paa-trafikdage-2024/,"bæredygtig*, grøn, miljøvenlig",11,11,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/niras-overtager-irske-fdt-consulting-engineers-and-project-managers-ltd/,"bæredygtig*, grønne",7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/niras-raadgiver-i-tekniske-loesninger-paa-nyt-atletikstadion-og-sportens-hus/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/eu-taksonomi/byggeri-og-eu-taksonomi/,"bæredygtig*, grønne",8,8,todo,,,2025-09-01 13:42:53
https://www.niras.dk/klimaregnskab/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/forebyggelse-af-utryghed-paa-stationer-understoetter-lokal-vaekst/,bæredygtig*,6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/ladestanderstrategi-og-operatoerudbud-for-holstebro-kommune/,"klimavenlig, grønne",3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/digitalisering-hjaelper-den-groenne-omstilling-paa-vej/,"bæredygtig*, miljørigtig",12,12,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/eva-paola-kvist-campos-fra-storskala-byplanlaegning-i-mexico-til-baeredygtig-mobilitet-i-danmark/,bæredygtig*,10,10,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/fremtiden-kalder-maaske-paa-et-mobilitetsdirektorat/,"bæredygtig*, grøn",7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/energidata-i-csrd-rapportering/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/sektorer/byggeri/baeredygtigt-byggeri/certificering-dgnb-leed-breeam/,"bæredygtig*, grønne",13,13,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/biodiversitet-aalborg-portlands-csrd-rapportering/,bæredygtig*,4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/saadan-kan-en-biodiversitetsstrategi-foere-mod-et-projekts-dgnb-certificering/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/klimasikring-med-store-fordele/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/indpakning-af-baeredygtig-energi-med-biodiversitet/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/sektorer/byggeri/baeredygtigt-byggeri/baeredygtighedsledelse/,bæredygtig*,17,17,todo,,,2025-09-01 13:42:53
https://www.niras.dk/sektorer/byggeri/baeredygtigt-byggeri/livscyklusvurdering-lca/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/raadgiver-paa-verdens-foerste-cirkulaere-boernehus/,bæredygtig*,7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/oerkenfortet-paa-christianshavn-bliver-til-5-stjernet-hotel/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/dsv-domicil-horsens/,"bæredygtig*, grøn",8,8,todo,,,2025-09-01 13:42:53
https://www.niras.dk/den-sociale-pyramide/,bæredygtig*,4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/aarhus-vand-kan-glaede-sig-til-et-nyt-baeredygtigt-domicil/,bæredygtig*,6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/danmarks-foerste-hoejhusvandvaerk-er-klimavenligt-og-fleksibelt/,"bæredygtig*, klimavenlig, grøn, klimaneutral*",9,9,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/oslo-vandforsyning-gaar-online-for-at-reducere-hoejt-vandtab/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/raadgivning-om-havvindmoellepark/,grøn,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/danmarks-foerste-hoejhusvandvaerk-er-klimavenligt-og-fleksibelt/,"bæredygtig*, klimavenlig, grøn, klimaneutral*",13,13,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/aarhus-vands-nye-domicil-ligger-i-water-valley/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/bygningen-er-som-en-skraeddersyet-habit/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/bakkafrost-biogas/,"bæredygtig*, klimavenlig, grøn",8,8,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/miljoeredegoerelse-for-la-gran-3-5-gw-havvindmoellepark-i-vietnam/,"bæredygtig*, miljøvenlig",2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/vvm-af-kriegers-flak/,klimavenlig,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/stigsborg-brygge/,"bæredygtig*, grønne",5,5,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/power-to-x-fra-blaesevejr-og-luftforurening-til-groenne-braendstoffer/,"bæredygtig*, klimavenlig, grøn, co2-neutral",20,20,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/at-handle-paa-klimakrisen-vi-kan-hoeste-lagre-og-bruge-co2-med-nye-teknologier/,"bæredygtig*, grøn",6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/flyvende-fremtid-paa-trae-halm-og-affald/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/power-to-x-i-esbjerg/,"bæredygtig*, grøn",5,5,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/power-to-x-vi-har-kortlagt-det-glemte-vand-for-miljoestyrelsen/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/se-forskellen-paa-klimabelastningen-fra-rejser-med-tog-fly-og-bil/,"bæredygtig*, co2-neutral",4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/copenhagen-international-school/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/raadgiver-paa-byggeriet-af-handicaporganisationernes-hus/,bæredygtig*,6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/renovering-af-fredet-koebenhavnerskole-vinder-fornem-pris/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/renovering-af-middelgrundsfortet/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/faa-indeklima-i-skoler-oeverst-paa-agendaen-for-elevernes-skyld/,"bæredygtig*, miljørigtig, miljøvenlig",6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/kollegium-producerer-groen-energi-til-egen-drift-og-forbrug/,grøn,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/simon-trykproever-kundens-oensker-til-et-solcelleanlaeg-i-3d/,grøn,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/vvs-og-ventilationsspecialisten-vi-bygger-verdens-bedste-boernehospital/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/koebenhavns-fem-nye-taarne/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/helhedsplan-for-kildedal/,"bæredygtig*, grønne",11,11,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/ditte-forskningsekspert-faar-haanden-paa-kogepladen-inden-for-baeredygtig-mobilitet/,"bæredygtig*, grøn",8,8,todo,,,2025-09-02 08:41:07
https://www.niras.dk/karriere/moed-en-medarbejder/jeppe-kieldsen-sikrer-kvaliteten-af-vores-oel/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/den-smukke-cykelbro-lille-langebro-forbinder-det-historiske-koebenhavn/,"bæredygtig*, grøn",2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/fra-holstebro-kontoret-har-nikolai-fingeren-paa-pulsen-paa-landsdaekkende-storskala-projekter/,"bæredygtig*, grøn, grønne",7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/roede-rubiner-under-groenne-hensyn/,"bæredygtig*, grønne",3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/jan-er-vild-med-vand/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/phd-projekt-skal-guide-byggesektoren-mod-absolut-baeredygtighed/,"bæredygtig*, grønne",17,17,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/erhvervs-phd-kan-bidrage-til-et-bedre-klimaregnskab-for-danmarks-affaldsdeponier/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/accelerer-din-karriere/er-fremtiden-made-by-you/,miljøvenlig,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/pil-purup-innovativ-phd-studerende-med-stor-skabertrang/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/soeren-hansen-en-drivkraft-bag-den-groenne-omstilling-i-havneindustrien/,"bæredygtig*, grøn",9,9,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/rasmus-lca-beregninger-hjaelper-infrastrukturprojekter-i-en-groennere-retning/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/joergen-berner-joergensen/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/jakob-er-nyuddannet-staerkstroemsingenioer-elektrificering-af-samfundet-er-en-af-grundsoejlerne-i-den-groenne-omstilling/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/hildur-skaber-mere-baeredygtige-loesninger-for-danmarks-stoerste-vandvaerker/,bæredygtig*,11,11,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/at-vaere-staerkstroemsingenioer-er-endelig-blevet-lidt-sexet/,"bæredygtig*, grøn",4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/fedt-at-faa-lov-til-at-arbejde-med-komplekse-projekter/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/hun-ser-overskudsjord-og-brugte-mursten-som-en-ressource/,"bæredygtig*, grøn",12,12,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/hun-styrker-arbejdsmiljoeet/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/roger-sutton-levering-af-projekter-er-en-passion/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/han-braender-for-effektiv-og-klimavenlig-infrastruktur-i-hele-skandinavien/,"bæredygtig*, klimavenlig",3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/joan-krogh-geologen-tankbilerne-og-den-smarte-jord/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/moed-en-medarbejder/miljoevenlig-skibsophugning-paa-mars/,miljøvenlig,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/studerende/specialesamarbejde/rick-kool/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/studerende/specialesamarbejde/eva-paola-kvist-campos/,bæredygtig*,9,9,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/studerende/specialesamarbejde/cecilie-kristensen-og-lars-zenke/,"bæredygtig*, grøn, grønne",4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/karriere/studerende/specialesamarbejde/mia-heide/,"bæredygtig*, grønne",10,10,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/koldkrigsmuseet-regan-vest-vinder-prisen-aarets-byggeri-i-kategorien-aaben/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/akson-business-tower-110-meter-hoejt-kontorbyggeri-i-centrum-for-sydhavnskvarteret-i-aarhus/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/grundfos-bygger-nyt-ikon-hovedkvarter-i-bjerringbro/,"bæredygtig*, miljøvenlig",11,11,todo,,,2025-09-02 08:41:07
https://www.niras.dk/indsigt/cross-laminated-timber-goer-hoejt-stort-og-baeredygtigt-byggeri-i-trae-muligt/,bæredygtig*,10,10,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/havnehusene-aarhus-oe/,"bæredygtig*, grønne",4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/dalum-papirfabrik/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/ambitioest-boligbyggeri-i-himmerland-skal-vise-vejen-for-fremtidens-loesninger-i-byggebranchen/,bæredygtig*,5,5,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/carlsberg-nyt-hovedsaede-i-koebenhavn/,"bæredygtig*, grønne",3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/lidl-bygger-dgnb-platin-hovedkvarter-i-aarhus-k-og-kvaliteten-er-i-top/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/psykiatrisk-center-sct-hans-ny-retspsykiatri/,"bæredygtig*, grønne",2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/norsk-koedproducents-nye-fabrik-er-en-af-europas-mest-avancerede/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/rpa-udviklingsprojekt-med-molio-contechlab/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/nyt-baeredygtigt-co2-koeleanlaeg-i-aarhus-skoejtehal/,"bæredygtig*, klimavenlig, grøn",6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/naturkraft-ny-baeredygtig-oplevelsespark/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/filskov-energiselskab-saadan-udnyttes-el-biproduktet-fra-varmeproduktionen/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/sektorer/data-digitalisering/software-services/nyheder/saadan-fik-aalborg-forsyning-fuld-kontrol-over-deres-aktiver/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/vaerdifulde-data-gaar-tabt-i-den-danske-vandsektor/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/vandressourceforvaltning-og-investeringsplan-for-somaliland/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/klimatilpasningsplaner/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/biogas-giver-sektorkobling-i-verdensklasse/,"bæredygtig*, grøn, klimaneutral*",3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/waste-handling/,bæredygtig*,6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/sektorer/pharma-life-science/niras-life-science-academy/for-graduates/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/sektorer/foedevarer/forandringsledelse/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/kontorer/danmark/soenderborg/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/statsfaengsel-paa-nordfalster/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/ny-cykelsti-oeger-trafiksikkerheden-mellem-fredericia-trelde-og-oesterby/,"bæredygtig*, grøn",4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/vejforum/,"bæredygtig*, klimavenlig, grøn",26,26,todo,,,2025-09-04 06:55:49
https://www.niras.dk/projekter/laenge-leve-bjergene/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/7-anbefalinger-til-arbejdet-med-fn-s-verdensmaal-i-den-lokale-byplanlaegning/,bæredygtig*,12,12,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/landskabet-er-under-pres/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/nyt-projekt-vil-give-cykelturismen-bedre-vilkaar-i-danmark/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/vi-har-et-faelles-ansvar-for-at-sikre-baeredygtige-transportmuligheder-til-turisterne-i-danmark/,"bæredygtig*, klimaneutral*",7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/miljoevurderinger-hesseloe/,grøn,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/njord-konsortiet-vaelger-niras-som-raadgiver-til-bud-paa-energioe-i-nordsoeen/,"bæredygtig*, grøn",3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/bakkelunden-overskudsjord-forvandler-tidligere-losseplads-til-rekreativt-bakkelandskab/,bæredygtig*,4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/klinkby-enge-og-niras-indgaar-partnerskab/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/statsministeren-indvier-carlsbergs-banebrydende-vandrensningsanlaeg/,bæredygtig*,6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/radon-den-usynlige-fjende-fra-kaelderen/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/intelligent-ventilation-som-radonsikring/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/skole-blev-pcb-fri-og-fik-bedre-indeklima-paa-seks-maaneder/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/sektorer/planlaegning-mobilitet/baeredygtig-mobilitetsplanlaegning/,"bæredygtig*, grøn, miljøvenlig",14,14,todo,,,2025-09-01 13:42:53
https://www.niras.dk/sektorer/planlaegning-mobilitet/cykelstrategi/,"bæredygtig*, grønne",4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/sundhedsstyrelsen-1000-dage/,bæredygtig*,4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/brf-fonden-maalgruppeunder-soegelse/,bæredygtig*,5,5,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/fors-vandvision/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/haderslev-kommune-behovsanalyse/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/evaluering-af-havnebade/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/folehaven-genopretning-og-klimatilpasning/,grøn,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/analyse-viser-vejen-til-omkostningseffektiv-omstilling-af-dansk-luftfart/,"bæredygtig*, grøn",18,18,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/kommuner-regioner-og-stat-brug-jeres-indkoebsmuskel-meget-mere-offensivt-til-at-skabe-baeredygtig-omstilling-nu/,"bæredygtig*, grøn",23,23,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/bustur-og-plustur-paa-farten-med-borgerne-i-syddjurs-kommune/,"bæredygtig*, miljøvenlig",4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/saadan-skaber-vi-baeredygtige-mobilitetsloesninger/,bæredygtig*,11,11,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/danmarks-stoerste-vandvaerk-bliver-bygget-i-taet-raadgiversamarbejde/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/danmarks-stoerste-afloebstunnel-skal-sikre-miljoe-og-klima-i-koebenhavn/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/fund-af-miljoefremmede-stoffer-i-drikkevandet/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/hvad-har-vi-laert-af-de-foerste-aar-med-bloedgoering-i-danmark/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/energiproducerende-renseanlaeg/,grøn,4,4,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/aarhus-bss/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/niras-er-med-paa-staerkt-hold-naar-svendborg-faar-nyt-universitetscampus/,grøn,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/planlaegning-for-outdoor-turisme-bidrager-til-udviklingen-af-natur-og-lokalsamfund/,bæredygtig*,6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/nye-politiske-krav-paa-affaldsomraadet/,klimaneutral*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/danmark-gaar-forrest-med-indsamlingen-af-tekstilaffald/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/commissioning-ved-grundfos/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/indeklima-i-skoler-skal-oeverst-paa-agendaen-ny-branchevejledning-viser-vejen/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/et-vandmiljoe-i-knae-er-ogsaa-en-kaep-i-hjulet-paa-den-groenne-omstilling/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/vi-skal-fordele-ressourcer-til-byggeri-mere-begavet/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/potentiale-for-dansk-vandeksport-eroderes-af-foraeldet-lovgivning/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/niras-nye-innovationshub-skal-udvikle-fremtidens-groenne-tech-virksomheder/,"bæredygtig*, grøn",8,8,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/stenrev-skal-helbrede-udpint-havbund-i-limfjorden/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/lidl-vaelger-link-og-niras-som-raadgivere-til-nyt-hovedkontor/,bæredygtig*,11,11,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/nyt-domicil-til-norlys-i-aalborg/,"bæredygtig*, grøn",9,9,todo,,,2025-09-01 13:42:53
https://www.niras.dk/kontorer/danmark/aalborg/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/voksenpsykiatri-ouh/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/kolding-sygehus-udbygning/,"bæredygtig*, grøn",7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/aarhus-festuge-sponsorat/,"klimavenlig, grøn",2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/fra-keramikfabrik-til-hjernefabrik-i-naestved/,grøn,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/alleroed-kulturtorv-skaber-levende-bymidte-med-fokus-paa-trivsel-og-groenne-oaser/,"bæredygtig*, klimavenlig, grøn",7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/dgnb/,bæredygtig*,8,8,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/saadan-lykkes-vi-med-baeredygtig-omstilling-af-det-aabne-land/,"bæredygtig*, grøn",11,11,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/naturundersoegelse-paa-flyvestation-vaerloese/,"grøn, grønne",2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/ny-svp-for-niras-miljoesektor/,bæredygtig*,5,5,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ordbog/livscyklusvurdering-lca/,"bæredygtig*, miljøvenlig",7,7,todo,,,2025-09-01 13:42:53
https://www.niras.dk/om-niras/sdg-vaerktoejer-skab-et-baeredygtigt-projekt/sdg-measure/,"bæredygtig*, miljørigtig",22,22,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ydelser/byggeri/baeredygtighed-indeklima-og-energi/,bæredygtig*,9,9,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/hvad-glor-du-paa-din-udsigt-er-blevet-maalbar/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/undervandsstoej-fra-havvindmoeller/,bæredygtig*,2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/lejerraadgiver-for-dfds-domicil-paa-marmormolen-i-koebenhavn/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/baeredygtigt-byggeri-blomstrer/,bæredygtig*,19,19,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/ny-cykel-og-gangbro-paa-tegnebraettet-i-aalborg/,grøn,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/electrochaea/,"bæredygtig*, grøn",2,2,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/skolebyggeri-er-du-stolt-nok-af-din-gamle-skole/,"bæredygtig*, grønne",8,8,todo,,,2025-09-01 13:42:53
https://www.niras.dk/indsigt/totalrenovering-optimerer-indeklima-og-laeringsrum-paa-en-gang/,bæredygtig*,6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/nyheder/skole-sparer-penge-og-bliver-miljoevenlig/,"miljøvenlig, co2-neutral",6,6,todo,,,2025-09-01 13:42:53
https://www.niras.dk/projekter/plads-til-450-nye-arbejdspladser-i-vellivs-udvidede-domicil/,"bæredygtig*, grøn",3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ydelser/miljoe-og-natur/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
https://www.niras.dk/ydelser/infrastruktur/geoteknik/,bæredygtig*,3,3,todo,,,2025-09-01 13:42:53
https://www.niras.dk//job/moed-en-medarbejder/roger-sutton-levering-af-projekter-er-en-passion/,bæredygtig*,1,1,todo,,,2025-09-01 13:42:53
